		corr
Clic5	Lyz2	-0.6302912014640109
Clic5	Sftpa1	-0.6440293678298686
Clic5	Sftpc	-0.5563949961855349
Clic5	Cd36	-0.6266193196719883
Clic5	Lamp3	-0.6470478708560665
Clic5	Slc34a2	-0.6688301626245048
Clic5	Scd1	-0.6410682071092912
Clic5	H2-Aa	-0.507702996190575
Cbr2	Akap5	-0.7017064642080222
Cbr2	Cav1	-0.6782056548145626
Cbr2	S100a6	-0.575648206003393
Cbr2	Col4a3	-0.5822150418521796
Cbr2	Clic5	-0.614504580257971
Cxcl15	Akap5	-0.6730043495632028
Cxcl15	Cav1	-0.6764932134617462
Cxcl15	Fstl1	-0.5818324915553043
Cxcl15	S100a6	-0.6770836849075479
Cxcl15	Col4a3	-0.5273084695695599
Cxcl15	Clic5	-0.691589989339632
Chil1	Akap5	-0.6953182282156779
Chil1	Cav1	-0.7246596647830622
Chil1	Fstl1	-0.554283119006799
Chil1	S100a6	-0.6850530876944653
Chil1	Col4a3	-0.5317052120075851
Chil1	Clic5	-0.7083602565516676
Ndnf	Cbr2	-0.5948456289587558
Pdpn	Lyz2	-0.6808060517612432
Pdpn	Sftpa1	-0.6863026694720983
Pdpn	Sftpc	-0.5593094586665512
Pdpn	Cd36	-0.6646239147213772
Pdpn	Lamp3	-0.6940956622964641
Pdpn	Slc34a2	-0.6701551865674289
Pdpn	Scd1	-0.6544266445683397
Pdpn	H2-Aa	-0.6078011987758697
Pdpn	Cbr2	-0.7059259415095878
Pdpn	Cxcl15	-0.6854875093574226
Pdpn	Chil1	-0.6855524500003845
Sftpd	Akap5	-0.702518510201771
Sftpd	Cav1	-0.6544510254949969
Sftpd	Fstl1	-0.6163508834879577
Sftpd	S100a6	-0.5627951218027654
Sftpd	Col4a3	-0.5677496400045495
Sftpd	Clic5	-0.6209012680411075
Sftpd	Pdpn	-0.6926796862213129
Tspan8	Lyz2	-0.5349936513142131
Tspan8	H2-Aa	-0.5211155749455492
Tspan8	Cbr2	-0.6737909117345923
Tspan8	Chil1	-0.5770134909894101
Tspan8	Sftpd	-0.5741285842569237
Dpysl2	Lyz2	-0.5891655089814563
Dpysl2	Sftpa1	-0.5543476947671407
Dpysl2	Cd36	-0.5702924509955408
Dpysl2	Lamp3	-0.5696189991686161
Dpysl2	Slc34a2	-0.5554301518835472
Dpysl2	H2-Aa	-0.5588919580232824
Dpysl2	Cbr2	-0.5720417781537988
Dpysl2	Cxcl15	-0.5789224023818599
Dpysl2	Chil1	-0.5514661603515647
Dpysl2	Sftpd	-0.5701705301210009
Emp2	Lyz2	-0.5455190386859748
Emp2	Sftpa1	-0.5295184149969078
Emp2	Lamp3	-0.5233864929984746
Emp2	Slc34a2	-0.5530710967519267
Emp2	Scd1	-0.5187977721481007
Emp2	Cbr2	-0.5413250525079017
Emp2	Cxcl15	-0.5750981520049006
Emp2	Chil1	-0.5961972205546192
Emp2	Sftpd	-0.5257948949902648
Ager	Cbr2	-0.5015429246824992
Rtkn2	Lyz2	-0.6595375215751369
Rtkn2	Sftpa1	-0.6687229083114037
Rtkn2	Sftpc	-0.5470394451787184
Rtkn2	Cd36	-0.652889305975625
Rtkn2	Lamp3	-0.6563223490502753
Rtkn2	Slc34a2	-0.6560754475937964
Rtkn2	Scd1	-0.6138344943632701
Rtkn2	H2-Aa	-0.580404218830395
Rtkn2	Cbr2	-0.7000594600639654
Rtkn2	Cxcl15	-0.6578035821423235
Rtkn2	Chil1	-0.6713988674218582
Rtkn2	Sftpd	-0.7027366773147271
Pmp22	Sftpa1	-0.5235666457628573
Pmp22	Slc34a2	-0.5384871412531292
Pmp22	Cbr2	-0.6435685911892481
Pmp22	Cxcl15	-0.5387098914580443
Pmp22	Chil1	-0.5665318106067904
Pmp22	Sftpd	-0.6025057534721201
Gprc5a	Lyz2	-0.5958442194632633
Gprc5a	Sftpa1	-0.5296399841263253
Gprc5a	Cd36	-0.5180037398732078
Gprc5a	Lamp3	-0.5576000426914444
Gprc5a	Slc34a2	-0.5444532772380138
Gprc5a	Scd1	-0.5026077688977473
Gprc5a	H2-Aa	-0.5812210771006783
Gprc5a	Cbr2	-0.5586452348109
Gprc5a	Cxcl15	-0.5368694084478562
Gprc5a	Chil1	-0.5451372161782461
Gprc5a	Sftpd	-0.5087932634701833
Itgb6	Lyz2	-0.500651654876394
Itgb6	Sftpa1	-0.5476054211692799
Itgb6	Cd36	-0.5009343727730966
Itgb6	Lamp3	-0.5245547065220765
Itgb6	Slc34a2	-0.565476992837915
Itgb6	Scd1	-0.5119873014514567
Itgb6	Cxcl15	-0.5801102075101098
Itgb6	Chil1	-0.5384895109986011
Itgb6	Sftpd	-0.5590353230161478
Etv5	Akap5	-0.5169921377925659
Etv5	Fstl1	-0.5272328267572106
Etv5	S100a6	-0.517955490368837
Etv5	Clic5	-0.5249480807640983
Etv5	Pdpn	-0.5479632222041783
Etv5	Rtkn2	-0.5179917420664948
Sdpr	Lyz2	-0.7105889641476139
Sdpr	Sftpa1	-0.7509343843985014
Sdpr	Sftpc	-0.6228841722288784
Sdpr	Cd36	-0.7219050941382774
Sdpr	Lamp3	-0.7402279026718244
Sdpr	Slc34a2	-0.7255069072451608
Sdpr	Scd1	-0.6870709611132347
Sdpr	H2-Aa	-0.64729989352803
Sdpr	Cbr2	-0.625518810094141
Sdpr	Cxcl15	-0.7448143347307584
Sdpr	Chil1	-0.6976647309022203
Sdpr	Sftpd	-0.7118670932487647
Sdpr	Napsa	-0.5237817295231181
Sdpr	Etv5	-0.6189581287935183
Tmem37	Cbr2	-0.5394065282679805
Ly6e	Akap5	-0.5946436424364384
Ly6e	Cav1	-0.6211372226368744
Ly6e	Fstl1	-0.5700021562278452
Ly6e	Pdpn	-0.6350809836761323
Ly6e	Tspan8	-0.5807680809674937
Ly6e	Emp2	-0.5026701008223047
Ly6e	Rtkn2	-0.6308231856744811
Ly6e	Sdpr	-0.6282536910533036
Cd74	Akap5	-0.5283959744409077
Cd74	Cav1	-0.5525352452116622
Cd74	Fstl1	-0.7102429219334407
Cd74	Clic5	-0.5079527529637121
Cd74	Pdpn	-0.6296790469094111
Cd74	Dpysl2	-0.5027289831024611
Cd74	Rtkn2	-0.5857535536233007
Cd74	Sdpr	-0.6309679470352223
Rnase4	Akap5	-0.5748875960170897
Rnase4	Cav1	-0.5831265045233318
Rnase4	Fstl1	-0.5916094095582316
Rnase4	S100a6	-0.5562174556503783
Rnase4	Clic5	-0.5666284961927298
Rnase4	Pdpn	-0.5373832824108937
Rnase4	Emp2	-0.5102670695195313
Rnase4	Rtkn2	-0.5037661430935948
Rnase4	Gprc5a	-0.5201273757588433
Rnase4	Sdpr	-0.5718871463733031
Lgals3	Lyz2	-0.5131605065436697
Lgals3	Sftpa1	-0.5505538958949839
Lgals3	Cd36	-0.5294152095625969
Lgals3	Lamp3	-0.5672036784903576
Lgals3	Slc34a2	-0.5930878828837599
Lgals3	Scd1	-0.5215561079642725
Lgals3	Cxcl15	-0.6101433217954563
Lgals3	Chil1	-0.5620575567845277
H2-Ab1	Akap5	-0.5468812448273539
H2-Ab1	Cav1	-0.5435566038965214
H2-Ab1	Fstl1	-0.7800668263083157
H2-Ab1	Pdpn	-0.5502376638257521
H2-Ab1	Rtkn2	-0.5360875073125503
H2-Ab1	Sdpr	-0.5876799925784355
Nupr1	Akap5	-0.5623597155704878
Nupr1	Cav1	-0.5649892598752334
Nupr1	S100a6	-0.5159998472673722
Nupr1	Col4a3	-0.5169305531582237
Nupr1	Clic5	-0.5020097305218612
Nupr1	Ndnf	-0.561599850347752
Nupr1	Pdpn	-0.531524736699581
Nupr1	Tspan8	-0.5510238703794851
Nupr1	Emp2	-0.5238962524905605
Nupr1	Rtkn2	-0.5239517255934651
Msn	Cbr2	-0.5044435070636528
Timp3	Slc34a2	-0.5104101878694041
Timp3	Cxcl15	-0.5417186008582385
Timp3	Chil1	-0.5625942493974958
Rpl36	Lyz2	-0.7727997779559871
Rpl36	Sftpa1	-0.6292856130421363
Rpl36	Cd36	-0.6099509590449405
Rpl36	Lamp3	-0.6315387118225134
Rpl36	Slc34a2	-0.6083368839803059
Rpl36	Scd1	-0.6295995574622653
Rpl36	H2-Aa	-0.8105362727974762
Rpl36	Cxcl15	-0.5144667414300298
Rpl36	Sftpd	-0.5260417362284711
Rpl36	Cd74	-0.6655618094331197
Rpl36	Rnase4	-0.580564318494556
Rpl36	H2-Ab1	-0.7542038546980542
Baiap2l1	Akap5	-0.5694081955813306
Baiap2l1	Cav1	-0.59775051967719
Baiap2l1	Fstl1	-0.6849204257373112
Baiap2l1	S100a6	-0.5116256016514518
Baiap2l1	Clic5	-0.5561079732861944
Baiap2l1	Pdpn	-0.6260557194433609
Baiap2l1	Rtkn2	-0.5920237255213218
Baiap2l1	Sdpr	-0.6403768722149991
Baiap2l1	Rpl36	-0.6939907713583578
Cldn18	Cbr2	-0.5891614142402973
Hopx	Lyz2	-0.6749911168244163
Hopx	Sftpa1	-0.70652515241782
Hopx	Sftpc	-0.591720177536381
Hopx	Cd36	-0.6922374445295572
Hopx	Lamp3	-0.7043956847717839
Hopx	Slc34a2	-0.7215791048467476
Hopx	Scd1	-0.6716015128639307
Hopx	H2-Aa	-0.5918920603315648
Hopx	Cbr2	-0.5650869121378973
Hopx	Cxcl15	-0.6873312546476358
Hopx	Chil1	-0.6775375321798174
Hopx	Sftpd	-0.6610606819314094
Hopx	Etv5	-0.5701170262787846
Hopx	Ly6e	-0.5294912837073874
Hopx	Cd74	-0.5786154786140483
Hopx	Rnase4	-0.5877909578273174
Hopx	H2-Ab1	-0.5291957985459371
Hopx	Baiap2l1	-0.5577998203635716
Tmem213	Lyz2	-0.7695317378989267
Tmem213	Sftpa1	-0.6449548549019842
Tmem213	Cd36	-0.5975334480594071
Tmem213	Lamp3	-0.6242501376149563
Tmem213	Slc34a2	-0.633228032867274
Tmem213	Scd1	-0.6101940496790019
Tmem213	H2-Aa	-0.779969099858063
Tmem213	Cxcl15	-0.5523978256665177
Tmem213	Chil1	-0.5520736165653277
Tmem213	Sftpd	-0.5803713330326953
Tmem213	Ly6e	-0.5300280005533234
Tmem213	Cd74	-0.6647070766071035
Tmem213	Rnase4	-0.6066204247897566
Tmem213	H2-Ab1	-0.7142677694394796
Tmem213	Baiap2l1	-0.669139463607657
Agrn	Lyz2	-0.6274036820102307
Agrn	Sftpa1	-0.6138395534840478
Agrn	Sftpc	-0.5004067991105388
Agrn	Cd36	-0.6037540382320618
Agrn	Lamp3	-0.6005461219635351
Agrn	Slc34a2	-0.6151071762929173
Agrn	Scd1	-0.5590222134307353
Agrn	H2-Aa	-0.5359690040875643
Agrn	Cbr2	-0.5689583072406886
Agrn	Cxcl15	-0.6702256352048023
Agrn	Chil1	-0.6157402482753797
Agrn	Sftpd	-0.6433435997335916
Agrn	Cd74	-0.5312796766834933
Agrn	Rnase4	-0.5429249751647852
Lmo7	Lyz2	-0.5451576605134206
Lmo7	Sftpa1	-0.5710670873688707
Lmo7	Cd36	-0.5521950522838266
Lmo7	Lamp3	-0.5742772264280264
Lmo7	Slc34a2	-0.5753072803074991
Lmo7	Scd1	-0.5045511763856259
Lmo7	Cxcl15	-0.6079531931261593
Lmo7	Chil1	-0.6182150180580903
Lmo7	Etv5	-0.5203631798094513
Hc	Akap5	-0.6327058203288014
Hc	Cav1	-0.662589977578096
Hc	Fstl1	-0.618948868118459
Hc	S100a6	-0.6472428855243976
Hc	Col4a3	-0.5087196723116552
Hc	Clic5	-0.6520470449989569
Hc	Pdpn	-0.628672306705525
Hc	Emp2	-0.5896930149442065
Hc	Rtkn2	-0.6058832644357302
Hc	Gprc5a	-0.5570266914363995
Hc	Itgb6	-0.51894750375164
Hc	Sdpr	-0.6803836824006432
Hc	Lgals3	-0.5872184674090626
Hc	Msn	-0.5137537238063743
Hc	Timp3	-0.5349214357735259
Hc	Rpl36	-0.5377480258973033
Hc	Hopx	-0.7236123980729442
Hc	Tmem213	-0.5990021786706206
Hc	Agrn	-0.5645537823720705
Hc	Lmo7	-0.5903033126276127
Qk	Lyz2	-0.5887488216469646
Qk	Sftpa1	-0.5909097644037269
Qk	Cd36	-0.5611385214298857
Qk	Lamp3	-0.592725616006287
Qk	Slc34a2	-0.5952941967295374
Qk	Scd1	-0.5244955856559954
Qk	H2-Aa	-0.5521725257582585
Qk	Cbr2	-0.547631706269024
Qk	Cxcl15	-0.5572479039689372
Qk	Chil1	-0.5437491855049191
Qk	Sftpd	-0.545006632304065
Qk	Cd74	-0.54609085797228
Qk	Baiap2l1	-0.5029150975263894
Qk	Hc	-0.5510096106904588
Hp	Tspan8	-0.5360978216922183
Ahnak	Lyz2	-0.6620976936509761
Ahnak	Sftpa1	-0.6703889505832775
Ahnak	Sftpc	-0.5701934284656727
Ahnak	Cd36	-0.6769166033808767
Ahnak	Lamp3	-0.666127935557199
Ahnak	Slc34a2	-0.689494665935078
Ahnak	Scd1	-0.6125694075694895
Ahnak	H2-Aa	-0.5675209626050867
Ahnak	Cbr2	-0.5407278538970881
Ahnak	Cxcl15	-0.6792258194246898
Ahnak	Chil1	-0.6943298131957247
Ahnak	Sftpd	-0.5777414456610093
Ahnak	Etv5	-0.5411495890456836
Ahnak	Cd74	-0.5852855377931511
Ahnak	Rnase4	-0.5729404395593561
Ahnak	Baiap2l1	-0.519210258057754
Ahnak	Hc	-0.6526191115237174
Clic3	Lyz2	-0.5423341141920343
Clic3	Sftpa1	-0.5719134766025505
Clic3	Cd36	-0.5933426774164267
Clic3	Lamp3	-0.5953839980903399
Clic3	Slc34a2	-0.6131828917915391
Clic3	Scd1	-0.5572809413170746
Clic3	Cxcl15	-0.6158104016099246
Clic3	Chil1	-0.5703128419213125
Clic3	Rnase4	-0.533064131600759
Clic3	Hc	-0.5903756330782507
Cav2	Chil1	-0.5265030529563842
Col4a4	Lyz2	-0.5247975279100671
Col4a4	Sftpa1	-0.547356979737568
Col4a4	Sftpc	-0.5016458403600828
Col4a4	Cd36	-0.555928940063883
Col4a4	Lamp3	-0.5488188397455422
Col4a4	Slc34a2	-0.5497445620205005
Col4a4	Scd1	-0.5251023850702362
Col4a4	Cbr2	-0.6375576478551327
Col4a4	Cxcl15	-0.5560462172721938
Col4a4	Chil1	-0.5600221518224323
Col4a4	Sftpd	-0.6072950727136922
Col4a4	Ly6e	-0.507792779471371
Col4a4	Nupr1	-0.533905996563962
Col4a4	Baiap2l1	-0.5144490867527803
H2-Eb1	Akap5	-0.5183825748287767
H2-Eb1	Cav1	-0.5023375626959735
H2-Eb1	Fstl1	-0.7451708937308396
H2-Eb1	Pdpn	-0.538159191769744
H2-Eb1	Rtkn2	-0.5173789346966767
H2-Eb1	Sdpr	-0.5634903139868397
H2-Eb1	Rpl36	-0.7172769195822376
H2-Eb1	Hopx	-0.5199674170350904
H2-Eb1	Tmem213	-0.6839458009599632
H2-Eb1	Qk	-0.5084308689125774
Sftpb	Akap5	-0.6085776585681828
Sftpb	Cav1	-0.6218402144969789
Sftpb	Fstl1	-0.5725086079501992
Sftpb	S100a6	-0.5857005037407345
Sftpb	Col4a3	-0.5143696220275281
Sftpb	Clic5	-0.6087174328419785
Sftpb	Pdpn	-0.6679354224874898
Sftpb	Dpysl2	-0.5313647827656715
Sftpb	Emp2	-0.5556446532962177
Sftpb	Rtkn2	-0.6436716099549276
Sftpb	Pmp22	-0.5420244138382294
Sftpb	Gprc5a	-0.5483305580717591
Sftpb	Sdpr	-0.713619995314406
Sftpb	Lgals3	-0.5294206013233403
Sftpb	Rpl36	-0.50090794918398
Sftpb	Hopx	-0.6616258945243577
Sftpb	Tmem213	-0.5533441766354055
Sftpb	Agrn	-0.5544239733141911
Sftpb	Lmo7	-0.5596337551728064
Sftpb	Qk	-0.5789100493931704
Sftpb	Ahnak	-0.6476131281766245
Sftpb	Clic3	-0.5483202456452081
Sftpb	Col4a4	-0.5504432837621518
Limch1	Lyz2	-0.6560179599181916
Limch1	Sftpa1	-0.5889761128126573
Limch1	Cd36	-0.5406627079609018
Limch1	Lamp3	-0.5469130644188146
Limch1	Slc34a2	-0.5804967864681747
Limch1	Scd1	-0.546260431413468
Limch1	H2-Aa	-0.5217382068065516
Limch1	Cbr2	-0.6395974788058322
Limch1	Cxcl15	-0.5290279544167188
Limch1	Chil1	-0.6223486718918826
Limch1	Sftpd	-0.6390768416081525
Limch1	Etv5	-0.5023829589234272
Limch1	Ly6e	-0.5630521874961415
Limch1	Hc	-0.5517305166980045
Limch1	Sftpb	-0.5371567405303497
Ptrf	Lyz2	-0.527872651142526
Ptrf	Sftpa1	-0.5514537370375601
Ptrf	Cd36	-0.5270368941097154
Ptrf	Lamp3	-0.5376754141191973
Ptrf	Slc34a2	-0.5660190395451171
Ptrf	Scd1	-0.5225805288024236
Ptrf	Cxcl15	-0.556261669930548
Ptrf	Chil1	-0.5807327949559664
Ptrf	Sftpd	-0.5165261279409434
Ptrf	Rnase4	-0.5217121064946255
Ptrf	Hc	-0.5813424038035299
Ptrf	Sftpb	-0.5311208973556223
Ctsc	Clic5	-0.5078956388009304
Ctsc	Pdpn	-0.5114538573757198
Ctsc	Sdpr	-0.5198367078224723
Gja1	Lyz2	-0.573165151774979
Gja1	Sftpa1	-0.5263961592026196
Gja1	Cd36	-0.5123735901619968
Gja1	Lamp3	-0.5346968978834202
Gja1	Slc34a2	-0.5082855330635172
Gja1	H2-Aa	-0.5523184012469463
Pon3	Cav1	-0.5033997421336911
Pon3	Sdpr	-0.5353445157136699
Acot7	Akap5	-0.5523329602781523
Acot7	Cav1	-0.5417836350772005
Acot7	Fstl1	-0.716418935654491
Acot7	Pdpn	-0.5380238101652015
Acot7	Rtkn2	-0.5324665544013236
Acot7	Sdpr	-0.57818974368205
Acot7	Rpl36	-0.6949891100071706
Acot7	Hopx	-0.5551459201047801
Acot7	Tmem213	-0.6633107362917405
Egfl6	Akap5	-0.5792116882404668
Egfl6	Cav1	-0.569446312251036
Egfl6	Fstl1	-0.532277128222908
Egfl6	S100a6	-0.6182417433195736
Egfl6	Clic5	-0.581486763493677
Egfl6	Pdpn	-0.5566088233343854
Egfl6	Rtkn2	-0.5213655864102724
Egfl6	Sdpr	-0.5660140836120984
Egfl6	Lgals3	-0.5350606373881108
Egfl6	Hopx	-0.6048485384272513
Egfl6	Agrn	-0.5445479837446426
Egfl6	Lmo7	-0.5275538218246202
Egfl6	Ahnak	-0.616254669806883
Egfl6	Clic3	-0.6101516267391561
Egfl6	Ptrf	-0.5350167242981222
Dram1	Sdpr	-0.504041917817077
Dram1	Hopx	-0.526028576401381
Elovl1	Akap5	-0.5545563708332067
Elovl1	Cav1	-0.5750975148898517
Elovl1	Fstl1	-0.6191963698825043
Elovl1	S100a6	-0.5159102976295218
Elovl1	Clic5	-0.5005650464956626
Elovl1	Pdpn	-0.5516917429532725
Elovl1	Tspan8	-0.5055779961779646
Elovl1	Rpl36	-0.5998078887456663
Elovl1	Hopx	-0.5678646047382901
Elovl1	Tmem213	-0.6089463064728254
Elovl1	Agrn	-0.5044666391187052
Elovl1	Ahnak	-0.527409759168779
Fbln5	Lyz2	-0.5658064961112754
Fbln5	Sftpa1	-0.5802880531022991
Fbln5	Cd36	-0.558840192943453
Fbln5	Lamp3	-0.5649310216487053
Fbln5	Slc34a2	-0.570127859441324
Fbln5	Scd1	-0.527277128509401
Fbln5	Cbr2	-0.5913176675126072
Fbln5	Cxcl15	-0.5711646824576582
Fbln5	Chil1	-0.5879433480003478
Fbln5	Sftpd	-0.6034871590041273
Fbln5	Ly6e	-0.5377913128067409
Fbln5	Cd74	-0.5095013088788046
Fbln5	Hc	-0.5292851947762208
Fbln5	Sftpb	-0.570235355846729
Krt7	Lyz2	-0.6097961532653078
Krt7	Sftpa1	-0.5722035836653517
Krt7	Cd36	-0.5832103252187417
Krt7	Lamp3	-0.6087234605804623
Krt7	Slc34a2	-0.6160576497516249
Krt7	Scd1	-0.5536803977939745
Krt7	H2-Aa	-0.5307188938782204
Krt7	Cxcl15	-0.5648048092400263
Krt7	Chil1	-0.5693091531017475
Krt7	Rnase4	-0.5823366953406047
Krt7	Hc	-0.6165605546133895
Krt7	Sftpb	-0.5272869413370421
Krt7	Egfl6	-0.5592533239759254
Msln	Lyz2	-0.6271009281456648
Msln	Sftpa1	-0.5788585256610554
Msln	Cd36	-0.5900918836233258
Msln	Lamp3	-0.5797775008602454
Msln	Slc34a2	-0.594137820877398
Msln	Scd1	-0.5450718160599529
Msln	H2-Aa	-0.574322116975895
Msln	Cbr2	-0.509382838892622
Msln	Cxcl15	-0.5386412332167565
Msln	Chil1	-0.5344084354957968
Msln	Sftpd	-0.52477428748068
Msln	Etv5	-0.5092838702384287
Msln	Ly6e	-0.5033963958183332
Msln	Cd74	-0.5250408847372183
Msln	H2-Ab1	-0.5195362853921055
Msln	Baiap2l1	-0.5379736480801323
Msln	Hc	-0.5361743755975747
Msln	Sftpb	-0.5720741455618773
Msln	Acot7	-0.5085634576173966
Myh9	Lyz2	-0.7305316216451149
Myh9	Sftpa1	-0.6669525361165529
Myh9	Sftpc	-0.5358746797528753
Myh9	Cd36	-0.615147912814905
Myh9	Lamp3	-0.6384836709030831
Myh9	Slc34a2	-0.6323146399712315
Myh9	Scd1	-0.5661461607004663
Myh9	H2-Aa	-0.7199368696002089
Myh9	Cbr2	-0.5833532083373668
Myh9	Cxcl15	-0.5876858424315876
Myh9	Chil1	-0.5669046353720694
Myh9	Sftpd	-0.5793538266544622
Myh9	Ly6e	-0.5887177491164182
Myh9	Cd74	-0.64524869772083
Myh9	Rnase4	-0.558946875357719
Myh9	H2-Ab1	-0.676711089272223
Myh9	Baiap2l1	-0.6868186555190416
Myh9	Hc	-0.5476591065010511
Myh9	H2-Eb1	-0.6866880711226001
Myh9	Sftpb	-0.5985797761937371
Myh9	Acot7	-0.6597938636104314
Myh9	Egfl6	-0.553929670990399
Myh9	Elovl1	-0.5292826201673627
Cat	Akap5	-0.5369322539005019
Cat	Cav1	-0.5600527142506703
Cat	S100a6	-0.5692450966647106
Cat	Pdpn	-0.558025841324597
Cat	Hopx	-0.5378346452201739
Cat	Qk	-0.5213907962556787
Cat	Ahnak	-0.5383648518218788
Cat	Fbln5	-0.5241705177520883
Il33	Cav1	-0.5305177031526135
Il33	Fstl1	-0.5483569375130611
Il33	S100a6	-0.5392926431881857
Il33	Clic5	-0.5411365964672528
Il33	Pdpn	-0.5254706031287503
Il33	Sdpr	-0.5319302807924782
Il33	Rpl36	-0.52852765301282
Il33	Hopx	-0.5308544730642081
Il33	Tmem213	-0.5329560417272295
Il33	Agrn	-0.5389023363434313
Il33	Ahnak	-0.5657433976747254
Hs2st1	Cbr2	-0.501541824822663
Acsl4	Akap5	-0.5386081318633043
Acsl4	Cav1	-0.5466513716941545
Acsl4	S100a6	-0.5230268874607865
Acsl4	Clic5	-0.5292245443158398
Acsl4	Pdpn	-0.5837255938308523
Acsl4	Rtkn2	-0.5696003005099995
Acsl4	Sdpr	-0.568419856376679
Acsl4	Hopx	-0.5452530666210593
Acsl4	Ahnak	-0.5067733805684317
Acsl4	Col4a4	-0.5693162228458905
Acsl4	Limch1	-0.5604614547577851
Acsl4	Msln	-0.5086100279529743
Cux1	Lyz2	-0.5133090011583382
Cux1	H2-Aa	-0.5388118437683337
Cux1	Cbr2	-0.533412763761545
Pi4k2b	Akap5	-0.505668812641143
Pi4k2b	Cav1	-0.5032628338191196
Pi4k2b	S100a6	-0.525046957192993
Pi4k2b	Rtkn2	-0.5048142504400301
Pi4k2b	Sdpr	-0.5221870760818299
Vegfa	Sftpa1	-0.5098107457877364
Vegfa	Cbr2	-0.5083137289350028
Vegfa	Cxcl15	-0.5376567795715665
Vegfa	Chil1	-0.5039831071619125
Vegfa	Sftpd	-0.5144346954732388
Atxn1	Lyz2	-0.5992740883077405
Atxn1	Sftpa1	-0.5411240929800056
Atxn1	Cd36	-0.5026942657553545
Atxn1	Lamp3	-0.5067787011831977
Atxn1	Slc34a2	-0.5245856552869027
Atxn1	H2-Aa	-0.5585138098633436
Atxn1	Cbr2	-0.5323673517704455
Atxn1	Cxcl15	-0.5244607687955993
Atxn1	Chil1	-0.545346284162953
Atxn1	Sftpd	-0.5450185895753067
Atxn1	H2-Ab1	-0.5039856405264133
Atxn1	Hc	-0.5316491758864654
Rpl27-ps3	Lyz2	-0.6777137173024099
Rpl27-ps3	Sftpa1	-0.5799998237872447
Rpl27-ps3	Cd36	-0.5203154614361771
Rpl27-ps3	Lamp3	-0.5481154332992552
Rpl27-ps3	Slc34a2	-0.5333137644261626
Rpl27-ps3	Scd1	-0.5346660119070157
Rpl27-ps3	H2-Aa	-0.7797600876974294
Rpl27-ps3	Cd74	-0.6070758778162278
Rpl27-ps3	H2-Ab1	-0.7100402183555371
Rpl27-ps3	Baiap2l1	-0.5730110002299322
Rpl27-ps3	Hc	-0.5049014360599362
Rpl27-ps3	H2-Eb1	-0.6481219798445821
Rpl27-ps3	Acot7	-0.6358514046837428
Rpl27-ps3	Elovl1	-0.5595368015124662
Krt19	Lyz2	-0.6255072589615093
Krt19	Sftpa1	-0.6721820243540884
Krt19	Sftpc	-0.5843858517633161
Krt19	Cd36	-0.6512252093968617
Krt19	Lamp3	-0.675708754790736
Krt19	Slc34a2	-0.6809419479510715
Krt19	Scd1	-0.6167386703729774
Krt19	H2-Aa	-0.5417376464147979
Krt19	Cxcl15	-0.6510655843821409
Krt19	Chil1	-0.5179774696312709
Krt19	Etv5	-0.582209491512033
Krt19	Cd74	-0.5747391698803667
Krt19	Rnase4	-0.571017907220983
Krt19	Hc	-0.5917430375311441
Krt19	Sftpb	-0.6284175970104948
Krt19	Egfl6	-0.6427048370174491
Krt19	Dram1	-0.5147857804764651
Krt19	Il33	-0.5374702190139713
Uba52	Lyz2	-0.620234368362331
Uba52	H2-Aa	-0.6071610731136062
Uba52	H2-Ab1	-0.5359869893655534
Uba52	H2-Eb1	-0.5131801401306035
Gclc	Fstl1	-0.5070468796721443
Gclc	Sdpr	-0.5120598312061909
Gclc	Myh9	-0.5158076199991113
Ank3	Akap5	-0.500576074815175
Ank3	Cav1	-0.5163515899725761
Ank3	Fstl1	-0.5080321629544765
Ank3	Pdpn	-0.5197535708069653
Ank3	Rtkn2	-0.5283949183871394
Ank3	Sdpr	-0.5730033737953758
Ank3	Hopx	-0.5283561049087611
Id3	Lyz2	-0.5205146592557292
Id3	H2-Aa	-0.5343119701638592
Id3	Cbr2	-0.5930895655022349
Id3	Sftpd	-0.5808126085199746
Id3	H2-Ab1	-0.5014903759623439
Id3	H2-Eb1	-0.514415426953108
Wdr45	Lyz2	-0.5378958142293195
Wdr45	Sftpa1	-0.5127649797173468
Wdr45	Cd36	-0.52681415489931
Wdr45	Lamp3	-0.535447607686406
Wdr45	Slc34a2	-0.5176739013396111
Wdr45	Scd1	-0.5107695153611372
Wdr45	Sftpb	-0.5107861506495414
Sema3a	Sftpa1	-0.6061957018332945
Sema3a	Cd36	-0.5876674502268369
Sema3a	Lamp3	-0.5836828966687304
Sema3a	Slc34a2	-0.5973711616140176
Sema3a	Scd1	-0.5409849217138946
Sema3a	Cxcl15	-0.5765988321514
Sema3a	Chil1	-0.5460003064486325
Sema3a	Sftpd	-0.524406186872377
Sema3a	Etv5	-0.5109081309683072
Sema3a	Sftpb	-0.5899438875750089
Sema3a	Lpcat1	-0.5014035724532969
Arhgef26	Lyz2	-0.553931547250521
Arhgef26	Sftpa1	-0.5032683619419416
Arhgef26	H2-Aa	-0.5403123069227005
Arhgef26	Cbr2	-0.5886812725167033
Arhgef26	Chil1	-0.5489617979665373
Arhgef26	Sftpd	-0.514734851645677
Arhgef26	H2-Ab1	-0.5021298650506515
Pxdn	Cbr2	-0.5320105291150025
Pxdn	Sftpd	-0.5124709310463559
